,tonalidad,tonalidad_escala,scale_coverage,mayor_chord_coverage,minor_chord_coverage,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,avr_vertical_notes,cant_eventos_por_pedal,cant_pedales_seg,duracion_seg,tracks_used,info_tracks,Clean Electric Guitar,Marimba,Electric Piano,HiHat,Synth,Fingered Bass,Effects,Side Stick,Snare,Tambourine,Cabasa,Maracas,Rock Organ,Drum,Cencerro,Timbale,Shaker,Open HiHat,Tom,Cynbal,crash,Block,ride,Vibra Slap,note_num_mean,note_num_std,note_num_min,note_num_25%,note_num_50%,note_num_75%,note_num_max,Octave_mean,Octave_std,Octave_min,Octave_25%,Octave_50%,Octave_75%,Octave_max,duration_mean,duration_std,duration_min,duration_25%,duration_50%,duration_75%,duration_max,mf,p,m,f,ff,pp,xs,xxs,xl,s,l,Genero,Grupo,tema,Piano,String ensamble,Hammond Organ,Vocals,Hand clap,Steel Guitar,Picked Bass,Brass Section,Sax,Lead,Church Organ 1,Conga,Clavinet,Orchestra Hit,Triangle,Trombone,Overdriven Guitar,Surdo,Bongo,Timpani,Agogo,Reverse Cymbal,Acoustic Bass,Synth Drum,Synph Brass,Distortion Guitar,Celesta,Clarinet,Shakuhachi,Nylon,Harpsicord,Jazz Guitar,Fretless Bass,Harp,Guiro,Ocarina,Piccolo,Flute,Slap,Muted Electric Guitar,Recorder,Reed Organ,Tuba,Steel Drums,Glockenspiel,Taiko Drum,Vibraphone,Strings,Whistle,Pan Flute,High Q,Percussive Organ,Harmonica,Jingle bell,Beltree,Castanets,French Accordion,Trumpet,Honky Piano,English Horn,Oboe,Muted Trumpet,Guitar Harmonics,Melodic Tom 1,Tubular Bells,Metronome,Stick,Bandoneon,Banjo,French Horn,Xylophone,Music Box,Guitar noise,Kalimba,Scratch,Claves,Sitar,Shanai,Fiddle,Bassoon,Tinkle Bell,Bagpipe,Cuica,Dulcimer/Santur,Woodblock,Square,Koto,Blown Bottle,Shamisen
351,D,M,98.45000000000002,52.78,29.779999999999998,30.62,16.34,14.6,11.5,10.21,7.62,7.56,0.877906976744186,4.187410790750786,3.1883715003458546,99.88000000000046,11,0 Bass guitar     1 Syn Clavi       2 Brass           3 Guitar          4 Clarinet        5 Horns           6 Brass           7 SAX             8 Bass Drum       9 Snare Drum      10 Hihats          11 ----------------12 Crash Cymbal    13 Rimshots        14,5.426511814176987,,,0.6007208650380429,,,,,2.8534241089307035,0.17020424509411214,,,,1.9923908690428422,,,,0.010012014417300714,,,0.05006007208650357,,,,57.423772609819125,9.958089459361448,38.0,52.0,57.0,62.0,93.0,4.290697674418604,0.865628238483625,3.0,4.0,4.0,5.0,7.0,108.11886304909561,54.737890628505994,32.0,72.0,96.0,144.0,240.0,0.0,0.027777777777777776,0.11304909560723514,0.0,0.9509043927648578,0.0103359173126615,0.43410852713178294,0.24289405684754523,0.06201550387596899,0.05103359173126615,0.09689922480620156,ClassicRock,Beatles,SgtPepper,,,,,,,,,5.036043251902259,,,,,,,1.8822587104525343,,,,,,,,,,0.8209851822186586,,0.02002402883460143,,,,,2.312775330396465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,A,M,88.39,41.65,30.150000000000002,23.32,21.99,11.82,10.17,8.16,6.84,6.09,0.7525172231054584,3.8731396172927,3.3473476112026326,126.45833333333346,10,0 Bass guitar     1 Piano           2 Lead Voice      3 Choir           4 Clarinet        5 Elec. Piano     6 Voice           7 Bass Drum       8 Snare Drum      9 Hihats          10 Toms            11 Ride Cymbal     12 Crash Cymbal    13 Rimshots        14 Lovely Rita15 By The Beatles16 Played By17 Anne Wallace18,,,,2.807248764415154,,,,,0.7749588138385495,,0.5060955518945629,,,1.984843492586489,,,,0.03953871499176273,0.10280065897858309,,0.023723228995057636,,0.2767710049423391,,60.35665076841548,12.74388743820227,30.0,52.0,64.0,69.0,85.0,4.506094329623742,1.119498428443776,2.0,4.0,5.0,5.0,7.0,82.8108108108108,38.97914892111899,32.0,48.0,96.0,96.0,144.0,0.01695813460519343,0.0,0.2851086380498145,0.04239533651298357,0.24324324324324326,0.12135665076841548,0.02384737678855326,0.4472708002119767,0.21621621621621623,0.010068892421833599,0.017488076311605722,ClassicRock,Beatles,SgtPepper,5.0688632619439815,,,1.043822075782536,,4.531136738056008,,,,0.03163097199341018,,,,,,,,,,,,,,,,,,0.7591433278418444,,,,,2.791433278418449,,,,,,,,,,,,,,,,,,,,,,,,,,0.6958813838550241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,G,M,88.58,50.28,28.919999999999998,31.19,14.12,12.54,9.83,9.04,6.55,5.31,0.39322033898305087,2.4859607577807847,2.2688717450453084,144.76113299999932,9,0 Bass guitar     1 Chords          2 Clarinet        3 Guitar          4 Harpsichord     5 Background      6 Guitar          7 Bass Drum       8 Snare Drum      9 Hihats          10 Toms            11 Ride Cymbal     12 Crash Cymbal    13 Rimshots        14,0.4559234832736513,,,1.5059290811159998,,,0.22796174163682564,,0.23486967320157795,,,,,0.5940821145686972,,,,0.49737107266216507,0.041447589388513756,,0.05526345251801834,,,,60.47570621468927,14.828000588483064,29.0,47.0,65.0,74.0,83.0,4.649717514124294,1.2500734952957255,2.0,3.0,5.0,6.0,6.0,164.7638418079096,143.42347685693093,48.0,96.0,96.0,192.0,576.0,0.2519774011299435,0.024858757062146894,0.030508474576271188,0.0,0.6870056497175141,0.03615819209039548,0.3152542372881356,0.5299435028248588,0.08022598870056497,0.03502824858757062,0.00903954802259887,ClassicRock,Beatles,SgtPepper,,,,,,,,,,,,,0.9671104190653209,,,,,,,,,,1.6924432333643116,,,0.6217138408277063,,,,,,,,,,,,,,,,,,,,,,,,,,0.5388186620506789,,,,,,,,,1.6095480545872842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,C,M,88.34,53.879999999999995,45.25,15.43,12.23,14.79,2.48,23.66,15.03,4.72,0.8673061550759392,3.7144722118612457,2.509105978207486,118.72311949999886,9,0 Bass guitar     1 Brass 1         2 Lead Line       3 Brass 2         4 Guitar          5 Trombones       6 Bass Drum       7 Snare Drum      8 Hihats          9 Toms            10 Sgt Pepper's Lonely11 Hearts Club Band12 By The Beatles13 Played By14 Anne Wallace15,3.327068911796946,,,0.9939091939038979,,2.1141627768633757,,,0.7664892936038534,,,,,2.080470939781888,,,,0.4295709227889728,0.7496433750631094,,,,,,54.073541167066345,12.982795822553165,31.0,43.0,55.0,65.0,79.0,4.074340527577938,1.108543668399311,2.0,3.0,4.0,5.0,6.0,107.08872901678657,83.83832608576647,48.0,48.0,48.0,144.0,336.0,0.1278976818545164,0.11990407673860912,0.03437250199840128,0.04396482813749001,0.6698641087130296,0.02717825739408473,0.11191047162270183,0.7026378896882494,0.05515587529976019,0.06155075939248601,0.03437250199840128,ClassicRock,Beatles,SgtPepper,,,,,,,,,,,,,,,,0.8591418455779456,,,,,,,,,1.010755112444642,0.15161326686669627,,3.0743801336857857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,F,M,90.54999999999998,42.92,41.44,17.72,17.03,16.24,15.35,8.46,8.17,7.58,0.9242125984251969,3.321033210332103,3.6133333333333333,75.0,10,0 Bass            1 Guitars         2 Lead Brass      3 Electric Guit   4 Bass Drum       5 Snare Drum      6 Hihats          7 ----------------8 Snare fills     9 Rimshots        10 Sgt Pepper - Reprise11 By The Beatles12 Played By13 Anne Wallace14,,,,3.6266666666666665,,2.533333333333333,,,1.4666666666666666,3.52,3.52,,,2.6,,,,0.21333333333333335,0.8933333333333333,,0.013333333333333334,,,,54.94586614173228,13.664452557001942,29.0,45.0,59.0,62.0,91.0,4.18011811023622,1.2108045551472344,2.0,3.0,4.0,5.0,7.0,97.33070866141732,68.88403106563948,48.0,48.0,48.0,96.0,288.0,0.0,0.0,0.054133858267716536,0.0,0.38188976377952755,0.6181102362204725,0.2372047244094488,0.5137795275590551,0.06200787401574803,0.10728346456692914,0.025590551181102362,ClassicRock,Beatles,SgtPepper,,,,,,,,,,1.6133333333333333,,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,E,M,95.93999999999998,57.9,49.099999999999994,21.39,19.63,16.88,12.86,12.59,7.96,4.63,0.939150401836969,15.332258064516129,0.7004699927693412,221.28000000000026,9,She's Leaving Home0 Flute 11 Flute 22 Harp3 Violin 14 Violin 25 Viola6 Cello7 Contrabass8 Acc Bass Double9 D.W.Barnes 3/26/9510,,,,,,,,,,,,,,,,,,,,,,,,,64.4795254496747,12.139442419467764,28.0,59.0,68.0,73.0,83.0,4.833907386146192,1.065955812343842,2.0,4.0,5.0,6.0,6.0,109.73555300420972,82.48569013007672,31.0,47.0,95.0,143.0,287.0,0.023727516264829697,0.8208955223880597,0.09146574818216609,0.0,0.11863758132414849,0.03673938002296211,0.30577879831611177,0.43742824339839265,0.13585916570991197,0.02870264064293915,0.0007654037504783774,ClassicRock,Beatles,SgtPepper,,,,,,,,,,,,,,,,,,,,,,,1.0484454085321753,,,,,,,,,,,3.6695589298626135,,,,1.4009399855386824,,,,,,,,,,5.68962400578452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,C#,M,95.72999999999998,51.86,49.92,20.34,18.4,16.77,14.75,11.1,9.63,4.74,0.6591614906832298,2.7811104910714284,2.5304058487360566,157.3748426250023,9,0 Bass Guitar     1 Clarinets       2 Piano           3 Bells           4 Piano 2         5 Choir           6 Bassoon         7 Bass Drum       8 Snare Drum      9 Hihats          10 Hihats          11 Ride Cymbal     12 Sandblock       13 When I'm 6414 By The Beatles15 Played By16 Anne Wallace17,,,,5.083404606835828,,,,,0.02541702303417914,,,,,1.4614788244653005,,,,,0.006354255758544785,,0.019062767275634353,,0.826053248610822,,59.31211180124224,14.939622880875092,27.0,49.0,65.0,70.0,85.0,4.504658385093168,1.3321591711416294,2.0,4.0,5.0,5.0,7.0,166.11801242236024,132.25253697753553,40.0,104.0,128.0,192.0,624.0,0.07453416149068323,0.02406832298136646,0.02251552795031056,0.06987577639751552,0.6940993788819876,0.004658385093167702,0.2375776397515528,0.6304347826086957,0.055900621118012424,0.04114906832298137,0.012422360248447204,ClassicRock,Beatles,SgtPepper,1.7855458681510845,,,0.3812553455126871,,,,,,,,,,,,,,,,,,,,,,,,2.6370161397960854,,,,,1.6393979857045544,,,,,,,,1.5123128705336588,,,,,,,,,,,,,,,,,,,,,,,,0.07625106910253741,,,,,,,,,,,,,,,0.15250213820507483,,,,,,,,,
358,A,M,95.76999999999998,45.83,40.8,23.94,18.91,15.94,12.0,10.63,9.89,4.46,0.9177142857142857,4.370814240394783,2.311898253711525,153.391266,8,0 Bass guitar     1 Piano           2 Flute           3 Guitar          4 Choir           5 Guitar 2        6 Bass Drum       7 Snare Drum      8 Hihats          9 Toms            10 Crash Cymbal    11 Sandblock       12 With A Little Help13 From My Friends14 By The Beatles15 Played By16 Anne Wallace17,0.5802155645550249,,,2.6011911264882577,,1.7015310376276573,,,0.8409866048044743,,1.61026117354035,,,1.8775514897960357,,,,0.01303855201247247,0.06519276006236235,,0.006519276006236235,,,,53.383428571428574,11.2386075835294,28.0,42.0,54.0,61.0,80.0,3.9474285714285715,0.958594904091125,2.0,3.0,4.0,5.0,6.0,121.056,67.83061889677813,64.0,64.0,128.0,128.0,320.0,0.1702857142857143,0.0,0.005142857142857143,0.014857142857142857,0.6371428571428571,0.011428571428571429,0.3811428571428571,0.44571428571428573,0.061142857142857145,0.08228571428571428,0.02457142857142857,ClassicRock,Beatles,SgtPepper,6.897394014597936,,,0.058673484056126116,,,,,,,,,,,,,0.07823131207483482,,,,,,,,,,,,,,,,,,,,2.0926875980018314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,D,M,88.82000000000001,32.4,25.659999999999997,27.03,16.08,12.71,9.85,9.34,7.34,6.47,0.6951745782659866,7.231461864406779,1.8777580472263915,167.57572528125024,9,0 Soft Karaoke1 Words2 Melody3 Vocal 14 Vocal 25 Overdrive Gtr 16 Overdrive Gtr 27 Fingered E Bass8 Chorused Piano9 Hammond Organ10 Std Drum Set11 D.W.Barnes12,,,4.594937594378139,3.6878849783450525,,3.514828887128213,,,2.0647381917595276,3.9743226465660273,,,,2.6734182367290993,,,,0.08354431989778435,0.041772159948892176,0.03580470852762187,0.08354431989778435,,,,57.21027854060416,12.144590870126562,31.0,47.0,61.0,67.0,88.0,4.311102393095331,1.0404487850742115,2.0,3.0,5.0,5.0,7.0,58.44605727736367,30.47407880725132,35.0,43.0,47.0,47.0,143.0,0.0,0.0,0.08630835621812476,0.23107100823852492,0.5919968615143193,0.022754021184778345,0.0,0.8203216947822676,0.09336994899960768,0.0,0.0,ClassicRock,Beatles,TheBaetles,,,0.34611218243367803,1.7783005235385527,0.5609404335994093,,,,,,,,,,,,4.976854485339439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,C,M,91.33,57.59,22.5,8.75,10.8,6.34,2.14,42.5,7.41,13.39,0.7428571428571429,6.236666666666666,1.0344827586206897,145.0,4,0 BEATLES11 Steel-Str. Guitar2 Steel-Str. Guitar3 Clarinet4 Steel-Str. Guitar5 Steel-Str. Guitar6 Steel-Str. Guitar7,,,,,,,,,,,,,,,,,,,,,,,,,59.55357142857143,7.744512065085876,43.0,55.0,59.0,67.0,79.0,4.4678571428571425,0.6568827576000322,3.0,4.0,4.0,5.0,6.0,108.21428571428571,53.352559409622124,48.0,48.0,96.0,144.0,192.0,0.0,0.0,0.045535714285714284,0.0,0.18125,0.81875,0.43214285714285716,0.2785714285714286,0.24375,0.0,0.0,ClassicRock,Beatles,TheBaetles,,,,,,6.324137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,C,m,90.28999999999999,45.25,46.959999999999994,14.44,7.69,16.61,10.44,15.91,12.47,12.73,0.9425675675675675,149.90551181102362,0.10287895924240757,205.74339809166332,6,0 Vocal1 Applause2 Whistle3 Organ4 Mandolin5 Guitar 16 Guitar 27 Bass8 Percussion9 Drums10,,,,,,,0.004860423271294846,,3.1398334332564706,2.138586239369732,,,,0.7096217976090475,,,,,,,0.014581269813884537,,,,58.233108108108105,8.225541241796643,33.0,53.0,59.0,64.0,98.0,4.432713963963964,0.7206021288877306,2.0,4.0,4.0,5.0,8.0,69.04054054054055,37.145281542981955,29.0,59.0,59.0,59.0,179.0,0.23001126126126126,0.011824324324324325,0.03744369369369369,0.42792792792792794,0.22297297297297297,0.0022522522522522522,0.7787162162162162,0.09318693693693694,0.08727477477477477,0.003096846846846847,0.00028153153153153153,ClassicRock,Beatles,TheBaetles,,,,3.3634129037360334,,11.402552994457709,,,,,,,,,,,,,,,,,,,,,,,,0.20899820066567837,,,1.482429097744928,,,,,,,,,0.6755988347099836,,,,,,,0.126371005053666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,C,M,91.91,50.980000000000004,38.97,24.16,18.22,12.44,12.15,8.75,8.6,7.59,0.8469976905311778,41.259911894273124,0.4682536408267792,161.59333333332904,6,0 Vocals1 Accordion2 Piano3 Accoustic Gtr4 Bass5 Chorus6 Lead Guitar7 Drums8,,,,1.9431494698626697,1.8317587359214975,,,,0.8787491233136914,,,,,1.138660835843093,,,,0.006188374107842897,0.16089772680391531,,0.09282561161764345,,0.012376748215685794,,56.10190531177829,10.408228649887562,28.0,52.0,59.0,64.0,83.0,4.189953810623557,0.8877207042132741,2.0,4.0,4.0,5.0,6.0,113.344688221709,47.28010927405502,58.0,58.0,118.0,118.0,238.0,0.18071593533487298,0.005773672055427252,0.024826789838337183,0.37759815242494227,0.3966512702078522,0.0005773672055427252,0.6226905311778291,0.2690531177829099,0.08314087759815242,0.0,0.0002886836027713626,ClassicRock,Beatles,TheBaetles,4.653657329097858,,,2.518668261892059,,,,,,0.049506992862743175,,,,,,,,,,,,,,,,,,,,12.166343496019136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2165930937745014,,,,,,,,,,,,,,,,,,,,,
363,G,M,92.78999999999999,55.45,16.48,43.77,13.81,11.35,7.38,7.13,4.8,4.55,0.8004098360655738,5.9094605584169155,1.4562247114408302,253.32628755832593,10,0 Lead Vocal1 Vocal 22 Vocal 33 Guitar 14 Guitar 25 Guitar 36 Guitar 47 Bass8 Piano9 Drums10 Hand Claps11 Tambourine12 Arranged &13 Performed 14 by15 Tom Cottone16,,,,1.3816173732835202,0.7894956418762973,,,,0.6671238173854712,1.614518587637028,,,,0.738178425154338,,,,0.007894956418762974,0.3631679952630968,,0.03552730388443338,,,,54.799590163934425,10.845801314150497,30.0,48.0,54.0,62.0,81.0,4.177868852459016,0.9196512784627565,2.0,4.0,4.0,5.0,6.0,119.45983606557377,76.32144335532625,28.0,58.0,118.0,118.0,358.0,0.11352459016393443,0.002459016393442623,0.06844262295081967,0.5782786885245902,0.28565573770491803,0.0004098360655737705,0.530327868852459,0.32295081967213113,0.05122950819672131,0.01762295081967213,0.009426229508196722,ClassicRock,Beatles,TheBaetles,1.0776615511611458,,,0.07105460776886675,0.22895373614412623,,,,,0.13816173732835202,,,,,,,0.3434306042161893,,,,,,,,,0.48553981975392285,,,,5.297515756989955,,,1.4289871117960982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,C,M,98.7,64.35,48.79,28.62,24.04,11.69,11.23,10.56,8.48,4.08,0.8194297782470961,5.842713955281419,1.9244663030579685,224.6510280000006,6,0 vocal1 fiddle2 keyboard3 4 bass5 drum set6 floor tom dubbing7 8 Don't Pass Me By9 Beatles White Abum10 Path B Guy@AOL11 1/31/9612,,,,2.786544114990644,,1.67815835679149,,,1.095031712919646,,,,6.481163308987823,0.988199350683583,,,,0.02225674213251313,0.3961700099587337,0.004451348426502626,0.08012427167704726,,0.004451348426502626,,62.76627947905667,12.710935870151474,28.0,53.0,67.0,72.0,91.0,4.882787750791975,1.1005709659359417,2.0,4.0,5.0,6.0,7.0,65.76698345652939,30.649539567850038,29.0,59.0,59.0,60.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32382963745160154,0.22668074621612108,0.20626539950721576,0.22245688137979586,0.020767335445265753,ClassicRock,Beatles,TheBaetles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3487585732302956,,,,,,,,,,3.1382006406843512,,,,,,,,,,
365,A,M,95.94,53.5,31.83,27.54,20.54,17.43,13.81,5.87,5.42,5.33,0.510158013544018,21.023622047244096,0.5705360938181556,166.94824575000263,4,"0 Distorted Guitar 11 Distorted Guitar 22 Pick Bass3 Process Drum4 Everybody's Got Something 5 To Hide (Except for Me6 And My Monkey)7 Vince Clark, Chicago, IL8 Ojbman@aol.com9",,,,0.5929981447558783,,,,,1.191986169761816,,2.5876282680256506,,,2.0006200035198316,,,,0.03593928150035626,0.04791904200047501,,0.10781784450106878,,0.01796964075017813,,50.453273137697515,12.158151487478696,19.0,40.0,52.0,59.0,81.0,3.7151241534988713,1.0526439677690949,1.0,3.0,4.0,4.0,6.0,45.742347629796825,22.12386649618203,16.0,25.0,51.0,53.0,112.29999999999973,0.1562076749435666,0.002257336343115124,0.009029345372460496,0.01580135440180587,0.7724604966139955,0.0013544018058690745,0.040632054176072234,0.3656884875846501,0.058239277652370205,0.5232505643340858,0.003160270880361174,ClassicRock,Beatles,TheBaetles,,,,,0.14375712600142504,,3.947331084789129,,,,,,,,,,,,,,2.8751425200285006,,,,,9.32025366909239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005989880250059376,,,,,,,,,,,,,,,,,,,,,,,
366,C,m,83.0,38.239999999999995,49.56999999999999,22.81,2.37,16.57,7.46,10.19,12.12,11.48,0.4612625538020086,7.1296952515946135,1.2688088244109845,139.00833333333574,8,0 snare1 bass drum2 cymbals3 toms4 ride cymbals5 piano6 strings7 bass8 bass piano9,,,,,,,,,0.9783586115940122,,,,,1.1006534380432638,0.11510101312870731,1.5322822372759162,,,,,0.15826389305197255,0.007193813320544207,3.2372159942448935,,53.69583931133429,9.330689310359926,33.0,45.0,57.0,60.0,78.0,4.046628407460545,0.8615455291870618,2.0,3.0,4.0,5.0,6.0,90.87984218077474,76.93828671783831,26.650000000000006,59.0,60.0,72.0,330.0,0.43615494978479197,0.007890961262553802,0.054519368723098996,0.29124820659971307,0.10616929698708752,0.007173601147776184,0.05236728837876614,0.7826398852223816,0.05810616929698709,0.00860832137733142,0.04375896700143472,ClassicRock,Beatles,TheBaetles,6.474431988489787,,,,,,,,,,,,,,0.007193813320544207,,,,,,0.02158143996163262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5537437803488383,0.007193813320544207,,,,,,
367,G,M,99.43,54.08,48.260000000000005,21.55,16.72,15.81,14.06,11.4,10.9,8.99,0.6564059900166389,5.688386757750919,1.3276114240214885,143.34013443749927,10,** Goodnight **0 Horn Bank 11 Flute2 Acoustic Bass3 Harp4 Choir 1 Aahs5 Choir 2 Aahs6 Strings 17 Violin8 Viola9 Cello10 Contrabass11 D.W.Barnes12,,,,,,,,,,,,,,,,,,,,,,,,,59.55823627287854,11.18858194377144,36.0,52.0,59.0,67.0,88.0,4.495840266222961,1.015483462309493,3.0,4.0,4.0,5.0,7.0,103.62479201331115,65.68908284228908,19.0,47.0,95.0,187.0,191.0,0.5124792013311148,0.28452579034941766,0.0,0.07487520798668885,0.12728785357737105,0.0008319467554076539,0.0956738768718802,0.32029950083194675,0.3178036605657238,0.19633943427620631,0.06988352745424292,ClassicRock,Beatles,TheBaetles,,0.8720516447855284,,1.0673912132174868,,,,,,,,,,,,,,,,,,,1.0255327342677814,,,,,,,,,,,1.1580845842751817,,,,0.41858478949705363,,,,,,,,,,3.2161264659690287,,,,,,,,,,,,,,,,,,,,,,0.6278771842455805,,,,,,,,,,,,,,,,,,,
368,A,m,95.27999999999999,45.8,56.78,23.84,9.88,12.94,9.88,20.0,5.88,12.86,0.4188235294117647,2.70082127493156,2.639727480687753,161.44343299999798,6,"0 Guitar1 Lead Vocal2 Drums3 Bass4 Guitar 25 Back Vocals6 =======================7 ""Happiness is a Warm Gun""8 by The Beatles9 Sequenced by Magnus D10 Comments?11 email:dahren@plea.se12 =======================13",,,,1.6104712044868574,,,,,1.0096415628129145,0.09291180025885716,,,,0.5326943214841143,,,,,,0.3282883609146286,,,,,57.80392156862745,12.616396236524256,29.0,48.0,59.0,69.0,84.0,4.348235294117647,1.102082917833334,2.0,4.0,4.0,5.0,7.0,113.7443137254902,81.07108072866517,59.0,60.0,90.0,120.0,360.0,0.9349019607843138,0.022745098039215685,0.04470588235294118,0.0,0.01568627450980392,0.02431372549019608,0.2603921568627451,0.5772549019607843,0.06980392156862746,0.04549019607843137,0.002352941176470588,ClassicRock,Beatles,TheBaetles,,,,,,,,,1.8396536451253716,,,,,,,,,,,,,,,,,,,1.1706886832616001,,,,,1.4184534839518859,,,,,,,2.768771647713943,,,,,,,,,,,,,,,,,,0.6999355619500572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,E,M,80.60000000000002,64.15,60.730000000000004,55.2,2.21,2.52,10.47,6.43,3.01,0.76,0.6889042516418942,4.515583259127338,2.056315245864062,273.06124444166056,6,0 Vocal 11 Vocal 22 Guitar 13 Guitar 24 Bass5 Guitar 36 Guitar 47 Drums8 Helter Skelter9 The Beatles10 Seq By Tom Cottone11,,,,,,,,,1.3440208285522899,,,,,1.2671150045751833,,,,1.9922270592164733,0.5493273141221894,,0.13183855538932543,,,,48.91876944348427,12.326947491024676,28.0,40.0,43.0,62.0,88.0,3.653992395437262,1.0203066803338356,2.0,3.0,3.0,5.0,7.0,49.94020048392686,38.524662282373036,17.0,29.0,29.0,59.0,191.00000000000273,0.03733148980297269,0.00553059108192188,0.012098167991704113,0.15693052194953336,0.7894918769443484,0.0003456619426201175,0.35948842032492223,0.5599723470445904,0.055305910819218804,0.012098167991704113,0.0010369858278603526,ClassicRock,Beatles,TheBaetles,,,,0.5493273141221894,,,,,,8.683033745224739,,,,,,,0.10254109863614201,,,,,,,,,1.2158444552571124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04394618512977515,,,,,,,,,,,,,,,,,,,,,,,,,,
370,G,M,84.16,49.480000000000004,49.169999999999995,20.16,8.44,13.76,6.43,15.56,15.25,4.56,0.8710235131396957,21.84276206322795,0.7117235868240429,168.88578968750218,10,Honey Pie0 Clarinet Lead1 Piano2 Fretless E. Bass3 Jazz Gtr Lead4 Nylon Gtr Rythm5 T Bone 16 T Bone 27 T Bone 38 T Bone 39 Trumpet10 Brush Drum Set11 =================12 MUSIC & WORDS by:13 John Lennon14 Paul McCartney15 SEQUENCED by:16 DWBarnes 03/11/9517 =================18,,,,0.16579251606550083,,,,,1.5513442574700436,,,,,0.787514451311129,,,,,,,0.035526967728321604,,,,63.8634163208852,10.205211083425164,33.0,59.0,66.0,71.0,88.0,4.854080221300138,0.8560165831669081,2.0,4.0,5.0,5.0,7.0,89.79598893499309,40.36126908333251,31.0,63.0,95.0,96.0,191.0,0.5594744121715076,0.0,0.028354080221300138,0.12828492392807744,0.03423236514522822,0.26867219917012447,0.12275242047026279,0.17669432918395575,0.0739972337482711,0.5698478561549101,0.028354080221300138,ClassicRock,Beatles,TheBaetles,7.294870706882037,,,,0.6276430965336817,,,,,,,,,,,1.527659612317829,,,,,,,,,,,,1.6697674832311156,,4.399422837023826,,0.5210621933487168,0.935543483512469,,,,,,,,,,,,,,,,,,,,,,,,,0.7756721287350218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,A,M,94.45,48.72,42.96,20.51,19.1,16.11,14.75,9.73,9.11,5.14,0.9705882352941176,16.910815939278937,1.0247220514352122,128.57145000000017,8,0 vocal1 organ2 piano3 g14 g25 bass6 drums7 dubbed snare8 I'm So Tired9 Beatles White Album10 Path B Guy @ AOL11 12,,,,1.944444120370422,,,,,1.959999673333385,,,,,0.7155554362963152,,,,,0.03888888240740844,,0.04666665888889012,,,,57.792046396023196,10.21293409915676,35.0,50.0,59.0,64.0,85.0,4.35791217895609,0.9128551633568583,2.0,4.0,4.0,5.0,7.0,52.471830985915496,21.83650191290703,29.0,29.0,60.0,60.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35666942833471416,0.05178127589063795,0.5807787903893952,0.010770505385252692,ClassicRock,Beatles,TheBaetles,3.079999486666748,,,,,8.921109624259495,,,2.838888415740816,,0.5288888007407547,,,,,,2.0144441087037572,,,,,,1.392221990185222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
